SoC_CH;OCP_NE_CH;OCP_PE_CH;SoC_DCH;OCP_NE_DCH;OCP_PE_DCH;Q_Ch;Q_Dch
0.76038019;0.084156572;4.142358275;0.76038019;0.09560613;4.137307628;5.966478754;5.768591023
0.76088044;0.084154081;4.14286168;0.76088044;0.095589347;4.137793729;5.970404069;5.772386149
0.76138069;0.084152501;4.143363693;0.76138069;0.095570113;4.13827192;5.974329384;5.776181275
0.76188094;0.084151488;4.143860332;0.76188094;0.095546398;4.138741338;5.978254699;5.7799764
0.762381191;0.084153779;4.144361443;0.762381191;0.095527158;4.139212765;5.982180014;5.783771526
0.762881441;0.084153084;4.144852346;0.762881441;0.095510394;4.139681685;5.986105329;5.787566652
0.763381691;0.084152192;4.145341077;0.763381691;0.095490673;4.140141414;5.990030644;5.791361777
0.763881941;0.084152231;4.14582546;0.763881941;0.095469802;4.140596371;5.993955959;5.795156903
0.764382191;0.084152976;4.146305352;0.764382191;0.095453666;4.141053114;5.997881274;5.798952029
0.764882441;0.084152026;4.146781535;0.764882441;0.095435207;4.141501076;6.001806589;5.802747154
0.765382691;0.0841541;4.147258021;0.765382691;0.095415804;4.14194793;6.005731904;5.80654228
0.765882941;0.084152172;4.14772276;0.765882941;0.095397785;4.142389559;6.009657218;5.810337406
0.766383192;0.084153902;4.148188773;0.766383192;0.095377205;4.142823233;6.013582533;5.814132531
0.766883442;0.084150952;4.148648006;0.766883442;0.095362676;4.143258355;6.017507848;5.817927657
0.767383692;0.084150077;4.149101302;0.767383692;0.095347379;4.143690057;6.021433163;5.821722783
0.767883942;0.084147969;4.149553113;0.767883942;0.09533013;4.144113188;6.025358478;5.825517908
0.768384192;0.084149385;4.15000218;0.768384192;0.095314765;4.144534361;6.029283793;5.829313034
0.768884442;0.084148223;4.1504462;0.768884442;0.095298143;4.144951335;6.033209108;5.83310816
0.769384692;0.084147122;4.150885693;0.769384692;0.095280237;4.14536305;6.037134423;5.836903285
0.769884942;0.084148179;4.151319239;0.769884942;0.095263298;4.145768573;6.041059738;5.840698411
0.770385193;0.084146198;4.151747296;0.770385193;0.09524798;4.146171996;6.044985053;5.844493537
0.770885443;0.084142045;4.152169299;0.770885443;0.095229649;4.146569143;6.048910368;5.848288663
0.771385693;0.084144594;4.152593612;0.771385693;0.095212776;4.146961952;6.052835683;5.852083788
0.771885943;0.084143512;4.153009931;0.771885943;0.095197021;4.147353199;6.056760998;5.855878914
0.772386193;0.084143491;4.153419603;0.772386193;0.095182102;4.147738919;6.060686313;5.85967404
0.772886443;0.084146021;4.153828333;0.772886443;0.095164996;4.148114887;6.064611628;5.863469165
0.773386693;0.084141763;4.154225108;0.773386693;0.09515;4.148491543;6.068536943;5.867264291
0.773886943;0.084140657;4.154623512;0.773886943;0.095135215;4.148864907;6.072462258;5.871059417
0.774387194;0.084138997;4.155012253;0.774387194;0.095117703;4.149225842;6.076387573;5.874854542
0.774887444;0.084141748;4.155402085;0.774887444;0.095102501;4.149586423;6.080312888;5.878649668
0.775387694;0.084141165;4.155785603;0.775387694;0.095086906;4.149943963;6.084238203;5.882444794
0.775887944;0.084137818;4.156160487;0.775887944;0.095070513;4.150294071;6.088163518;5.886239919
0.776388194;0.084139828;4.156536244;0.776388194;0.095059809;4.150646209;6.092088833;5.890035045
0.776888444;0.08413682;4.156898392;0.776888444;0.095043839;4.150984965;6.096014148;5.893830171
0.777388694;0.084137219;4.15725968;0.777388694;0.095025472;4.151318513;6.099939463;5.897625296
0.777888944;0.084136343;4.157614847;0.777888944;0.09501139;4.151651608;6.103864778;5.901420422
0.778389195;0.084137398;4.15796459;0.778389195;0.094995723;4.151976875;6.107790093;5.905215548
0.778889445;0.084135747;4.15830657;0.778889445;0.094980433;4.152298943;6.111715408;5.909010673
0.779389695;0.08413313;4.158643284;0.779389695;0.0949667;4.152616387;6.115640723;5.912805799
0.779889945;0.084130808;4.158974876;0.779889945;0.094952637;4.152928464;6.119566038;5.916600925
0.780390195;0.084128298;4.159301444;0.780390195;0.094937114;4.153234748;6.123491353;5.92039605
0.780890445;0.084130039;4.159625339;0.780890445;0.094923169;4.153537896;6.127416668;5.924191176
0.781390695;0.084131754;4.159943996;0.781390695;0.094908672;4.153836126;6.131341983;5.927986302
0.781890945;0.084130025;4.160254652;0.781890945;0.094891586;4.154125321;6.135267297;5.931781427
0.782391196;0.084130425;4.160560571;0.782391196;0.094877954;4.154412819;6.139192612;5.935576553
0.782891446;0.084127663;4.160858505;0.782891446;0.09486202;4.154693214;6.143117927;5.939371679
0.783391696;0.084127251;4.16115145;0.783391696;0.094847316;4.15497139;6.147043242;5.943166804
0.783891946;0.084126271;4.161437759;0.783891946;0.094831842;4.155244436;6.150968557;5.94696193
0.784392196;0.084124014;4.161718421;0.784392196;0.094818028;4.155511483;6.154893872;5.950757056
0.784892446;0.084125196;4.161997607;0.784892446;0.094801221;4.155772908;6.158819187;5.954552181
0.785392696;0.084123111;4.162265616;0.785392696;0.094789511;4.156035441;6.162744502;5.958347307
0.785892946;0.084125874;4.1625338;0.785892946;0.094773604;4.156285842;6.166669817;5.962142433
0.786393197;0.084124198;4.162792064;0.786393197;0.094759292;4.156535693;6.170595132;5.965937558
0.786893447;0.084122314;4.16304365;0.786893447;0.094748319;4.156783205;6.174520447;5.969732684
0.787393697;0.084120415;4.163289884;0.787393697;0.094727571;4.157013938;6.178445762;5.97352781
0.787893947;0.084123236;4.163533842;0.787893947;0.094714934;4.157249619;6.182371077;5.977322935
0.788394197;0.084122251;4.163768956;0.788394197;0.094702046;4.157479878;6.186296392;5.981118061
0.788894447;0.084119036;4.163997028;0.788894447;0.094688305;4.157706367;6.190221707;5.984913187
0.789394697;0.084118798;4.164222818;0.789394697;0.094671592;4.157925877;6.194147022;5.988708312
0.789894947;0.08411605;4.164439396;0.789894947;0.094659044;4.15814458;6.198072337;5.992503438
0.790395198;0.08411845;4.164658176;0.790395198;0.094644003;4.158355437;6.201997652;5.996298564
0.790895448;0.084115696;4.164866126;0.790895448;0.09462784;4.158559418;6.205922967;6.000093689
0.791395698;0.084116863;4.165074319;0.791395698;0.094613765;4.158762547;6.209848282;6.003888815
0.791895948;0.084112096;4.16526877;0.791895948;0.094596183;4.158957188;6.213773597;6.007683941
0.792396198;0.084113176;4.165465425;0.792396198;0.094584532;4.159154803;6.217698912;6.011479066
0.792896448;0.084114932;4.165656273;0.792896448;0.094568097;4.159342487;6.221624227;6.015274192
0.793396698;0.084115245;4.165839609;0.793396698;0.094553058;4.159529186;6.225549542;6.019069318
0.793896948;0.084115152;4.166019807;0.793896948;0.094537382;4.159709414;6.229474857;6.022864443
0.794397199;0.084115585;4.166195322;0.794397199;0.094527076;4.159894211;6.233400172;6.026659569
0.794897449;0.084112278;4.166361606;0.794897449;0.094509639;4.1600641;6.237325487;6.030454695
0.795397699;0.084110107;4.166527332;0.795397699;0.094495778;4.16023691;6.241250802;6.03424982
0.795897949;0.084110019;4.16669103;0.795897949;0.094482099;4.160402895;6.245176117;6.038044946
0.796398199;0.084108899;4.16684847;0.796398199;0.09446714;4.160565652;6.249101432;6.041840072
0.796898449;0.084107466;4.167001617;0.796898449;0.094453024;4.160726461;6.253026747;6.045635198
0.797398699;0.084106976;4.167151818;0.797398699;0.094437465;4.160882241;6.256952062;6.049430323
0.797898949;0.084101465;4.167291381;0.797898949;0.09442136;4.161034804;6.260877377;6.053225449
0.7983992;0.084104244;4.167436988;0.7983992;0.094404834;4.161181229;6.264802691;6.057020575
0.79889945;0.08410195;4.167572588;0.79889945;0.094392107;4.161329881;6.268728006;6.0608157
0.7993997;0.084100523;4.167705928;0.7993997;0.094379575;4.161477261;6.272653321;6.064610826
0.79989995;0.084102958;4.167841209;0.79989995;0.094361951;4.161614152;6.276578636;6.068405952
0.8004002;0.08409947;4.167965936;0.8004002;0.094347514;4.161751765;6.280503951;6.072201077
0.80090045;0.084096943;4.168089504;0.80090045;0.094330896;4.1618845;6.284429266;6.075996203
0.8014007;0.084096942;4.168212782;0.8014007;0.094316241;4.162016062;6.288354581;6.079791329
0.80190095;0.084097547;4.168332476;0.80190095;0.094302701;4.162145349;6.292279896;6.083586454
0.802401201;0.084094749;4.168446165;0.802401201;0.094287161;4.162268541;6.296205211;6.08738158
0.802901451;0.084091268;4.168556659;0.802901451;0.094271313;4.162391548;6.300130526;6.091176706
0.803401701;0.084090908;4.168667404;0.803401701;0.094258416;4.162515483;6.304055841;6.094971831
0.803901951;0.084088971;4.168774815;0.803901951;0.09424465;4.162634822;6.307981156;6.098766957
0.804402201;0.084087541;4.1688784;0.804402201;0.094229498;4.162751589;6.311906471;6.102562083
0.804902451;0.08408648;4.168982172;0.804902451;0.094215343;4.162861664;6.315831786;6.106357208
0.805402701;0.084084392;4.169079711;0.805402701;0.094200261;4.162972605;6.319757101;6.110152334
0.805902951;0.08408326;4.169177686;0.805902951;0.094187227;4.163083273;6.323682416;6.11394746
0.806403202;0.084079771;4.169272247;0.806403202;0.09417172;4.163188536;6.327607731;6.117742585
0.806903452;0.084080694;4.169367554;0.806903452;0.094155971;4.163292936;6.331533046;6.121537711
0.807403702;0.084077267;4.169458429;0.807403702;0.094141104;4.163394593;6.335458361;6.125332837
0.807903952;0.084077857;4.169549849;0.807903952;0.094127464;4.163497064;6.339383676;6.129127962
0.808404202;0.084073811;4.169633377;0.808404202;0.094112624;4.163593158;6.343308991;6.132923088
0.808904452;0.084072498;4.169720666;0.808904452;0.094102349;4.163691947;6.347234306;6.136718214
0.809404702;0.08407165;4.169804667;0.809404702;0.094086035;4.163782993;6.351159621;6.140513339
0.809904952;0.084067158;4.169884204;0.809904952;0.094073717;4.163877229;6.355084936;6.144308465
0.810405203;0.084065981;4.169966819;0.810405203;0.094060159;4.163967007;6.359010251;6.148103591
0.810905453;0.084060548;4.17004252;0.810905453;0.094045902;4.164057236;6.362935566;6.151898716
0.811405703;0.084059424;4.170120307;0.811405703;0.094032607;4.16414544;6.366860881;6.155693842
0.811905953;0.084055083;4.170195858;0.811905953;0.094019752;4.164231348;6.370786196;6.159488968
0.812406203;0.084051955;4.170269356;0.812406203;0.094004003;4.164315319;6.374711511;6.163284093
0.812906453;0.084050063;4.170345284;0.812906453;0.093990663;4.164398644;6.378636826;6.167079219
0.813406703;0.084045679;4.170415722;0.813406703;0.093978989;4.164481333;6.382562141;6.170874345
0.813906953;0.084041755;4.170485262;0.813906953;0.093965839;4.164559881;6.386487456;6.17466947
0.814407204;0.084040214;4.170556682;0.814407204;0.093951201;4.164637863;6.390412771;6.178464596
0.814907454;0.084036569;4.170626064;0.814907454;0.093934994;4.164714766;6.394338085;6.182259722
0.815407704;0.084033736;4.170692853;0.815407704;0.093923528;4.164791568;6.3982634;6.186054847
0.815907954;0.084030702;4.170760767;0.815907954;0.093911166;4.164868891;6.402188715;6.189849973
0.816408204;0.084028965;4.170828299;0.816408204;0.093898192;4.164943237;6.40611403;6.193645099
0.816908454;0.084025944;4.170894905;0.816908454;0.093886364;4.165016249;6.410039345;6.197440224
0.817408704;0.08402089;4.170954938;0.817408704;0.093872491;4.16508577;6.41396466;6.20123535
0.817908954;0.08401893;4.171020466;0.817908954;0.093858199;4.165157763;6.417889975;6.205030476
0.818409205;0.084016386;4.171082807;0.818409205;0.093845381;4.165227569;6.42181529;6.208825601
0.818909455;0.084014356;4.17114868;0.818909455;0.0938323;4.165294827;6.425740605;6.212620727
0.819409705;0.084008947;4.171208136;0.819409705;0.093817605;4.165359453;6.42966592;6.216415853
0.819909955;0.084008313;4.171273175;0.819909955;0.093806702;4.165427984;6.433591235;6.220210978
0.820410205;0.084006094;4.171334409;0.820410205;0.093798378;4.16549722;6.43751655;6.224006104
0.820910455;0.084003512;4.17139397;0.820910455;0.093784421;4.165561554;6.441441865;6.22780123
0.821410705;0.083998063;4.17144985;0.821410705;0.093768036;4.165621388;6.44536718;6.231596356
0.821910955;0.083994463;4.171510726;0.821910955;0.093754862;4.165682445;6.449292495;6.235391481
0.822411206;0.083992762;4.17156868;0.822411206;0.093744502;4.165746248;6.45321781;6.239186607
0.822911456;0.083988327;4.1716261;0.822911456;0.093731902;4.165806861;6.457143125;6.242981733
0.823411706;0.08398307;4.171684469;0.823411706;0.09371936;4.165868477;6.46106844;6.246776858
0.823911956;0.083981515;4.171743699;0.823911956;0.093710349;4.165931567;6.464993755;6.250571984
0.824412206;0.083975028;4.171797348;0.824412206;0.093696142;4.165989713;6.46891907;6.25436711
0.824912456;0.083972883;4.171854292;0.824912456;0.093682797;4.166049116;6.472844385;6.258162235
0.825412706;0.083970756;4.171911387;0.825412706;0.093670668;4.16610498;6.4767697;6.261957361
0.825912956;0.083967063;4.17196932;0.825912956;0.093661286;4.166165425;6.480695015;6.265752487
0.826413207;0.083964911;4.172026738;0.826413207;0.093648118;4.166221189;6.48462033;6.269547612
0.826913457;0.083960215;4.172082959;0.826913457;0.093637094;4.166278608;6.488545645;6.273342738
0.827413707;0.083957671;4.172138735;0.827413707;0.093623329;4.16633328;6.49247096;6.277137864
0.827913957;0.083952194;4.172193767;0.827913957;0.093613826;4.166391251;6.496396275;6.280932989
0.828414207;0.083947682;4.172247664;0.828414207;0.093603343;4.166446988;6.50032159;6.284728115
0.828914457;0.083947601;4.172308135;0.828914457;0.093587551;4.166499623;6.504246905;6.288523241
0.829414707;0.083942757;4.172360502;0.829414707;0.093576266;4.166552679;6.50817222;6.292318366
0.829914957;0.083935453;4.172412934;0.829914957;0.09356429;4.1666073;6.512097535;6.296113492
0.830415208;0.083932487;4.17246768;0.830415208;0.093553873;4.166662975;6.51602285;6.299908618
0.830915458;0.083927767;4.172523734;0.830915458;0.09353957;4.166711987;6.519948165;6.303703743
0.831415708;0.083924368;4.172578496;0.831415708;0.093527789;4.166761904;6.523873479;6.307498869
0.831915958;0.083916798;4.172630193;0.831915958;0.093520218;4.166818745;6.527798794;6.311293995
0.832416208;0.083913957;4.172686154;0.832416208;0.093508049;4.166869241;6.531724109;6.31508912
0.832916458;0.08390989;4.172742179;0.832916458;0.093498045;4.166921907;6.535649424;6.318884246
0.833416708;0.083904943;4.172795048;0.833416708;0.093485653;4.166971285;6.539574739;6.322679372
0.833916958;0.083898712;4.172846446;0.833916958;0.093473977;4.167023379;6.543500054;6.326474497
0.834417209;0.083896543;4.172904936;0.834417209;0.0934647;4.167076316;6.547425369;6.330269623
0.834917459;0.083889159;4.172956052;0.834917459;0.093453079;4.167128079;6.551350684;6.334064749
0.835417709;0.083882119;4.173007134;0.835417709;0.093441092;4.167177796;6.555275999;6.337859874
0.835917959;0.083878548;4.173064324;0.835917959;0.093431122;4.167230797;6.559201314;6.341655
0.836418209;0.083875536;4.173118566;0.836418209;0.093418162;4.167280436;6.563126629;6.345450126
0.836918459;0.083867321;4.173170649;0.836918459;0.093405944;4.167329186;6.567051944;6.349245251
0.837418709;0.083867267;4.173232183;0.837418709;0.093395592;4.167379551;6.570977259;6.353040377
0.837918959;0.083859712;4.173284344;0.837918959;0.093384893;4.167430559;6.574902574;6.356835503
0.83841921;0.08385471;4.173338822;0.83841921;0.093373378;4.167480423;6.578827889;6.360630628
0.83891946;0.083849065;4.173395682;0.83891946;0.09336412;4.167528923;6.582753204;6.364425754
0.83941971;0.083844785;4.17345164;0.83941971;0.093352705;4.167580458;6.586678519;6.36822088
0.83991996;0.083837837;4.17350598;0.83991996;0.09334178;4.167630186;6.590603834;6.372016005
0.84042021;0.083832341;4.173561514;0.84042021;0.093330133;4.167678535;6.594529149;6.375811131
0.84092046;0.083828127;4.173618418;0.84092046;0.093319769;4.167728338;6.598454464;6.379606257
0.84142071;0.08382035;4.173672021;0.84142071;0.093309081;4.167777182;6.602379779;6.383401382
0.84192096;0.083815145;4.173729831;0.84192096;0.093298233;4.167825836;6.606305094;6.387196508
0.842421211;0.083809983;4.173786928;0.842421211;0.09328627;4.167873816;6.610230409;6.390991634
0.842921461;0.083805506;4.173845022;0.842921461;0.093280508;4.16792761;6.614155724;6.394786759
0.843421711;0.083802347;4.173905507;0.843421711;0.093269245;4.167977195;6.618081039;6.398581885
0.843921961;0.083796798;4.173963374;0.843921961;0.093259719;4.168027865;6.622006354;6.402377011
0.844422211;0.0837873;4.174017912;0.844422211;0.093250184;4.168079307;6.625931669;6.406172136
0.844922461;0.083782343;4.174076342;0.844922461;0.093237413;4.168127781;6.629856984;6.409967262
0.845422711;0.083776709;4.174134869;0.845422711;0.093223755;4.168172879;6.633782299;6.413762388
0.845922961;0.08377199;4.174195752;0.845922961;0.093213846;4.168225625;6.637707614;6.417557513
0.846423212;0.083765265;4.174252135;0.846423212;0.093204736;4.168277154;6.641632929;6.421352639
0.846923462;0.083760858;4.174314594;0.846923462;0.093193066;4.168325235;6.645558244;6.425147765
0.847423712;0.08375319;4.174371888;0.847423712;0.093182614;4.168376454;6.649483559;6.428942891
0.847923962;0.083744309;4.174428909;0.847923962;0.093170344;4.168424294;6.653408873;6.432738016
0.848424212;0.083735989;4.174486589;0.848424212;0.093161018;4.168476839;6.657334188;6.436533142
0.848924462;0.083733279;4.174549466;0.848924462;0.093150513;4.168528143;6.661259503;6.440328268
0.849424712;0.083725277;4.174608674;0.849424712;0.093140631;4.16857966;6.665184818;6.444123393
0.849924962;0.083721015;4.174673521;0.849924962;0.093128872;4.168629411;6.669110133;6.447918519
0.850425213;0.083710278;4.174731246;0.850425213;0.093116611;4.168679978;6.673035448;6.451713645
0.850925463;0.083706941;4.174796037;0.850925463;0.093107274;4.168733292;6.676960763;6.45550877
0.851425713;0.083700822;4.174860089;0.851425713;0.093097783;4.16878577;6.680886078;6.459303896
0.851925963;0.083693584;4.174923602;0.851925963;0.093086857;4.168836942;6.684811393;6.463099022
0.852426213;0.083688428;4.174987973;0.852426213;0.093075431;4.168886687;6.688736708;6.466894147
0.852926463;0.083681817;4.175053098;0.852926463;0.093069812;4.168947171;6.692662023;6.470689273
0.853426713;0.083674232;4.17511538;0.853426713;0.093057428;4.168995515;6.696587338;6.474484399
0.853926963;0.083668315;4.175180929;0.853926963;0.093044102;4.169045678;6.700512653;6.478279524
0.854427214;0.083661768;4.175246788;0.854427214;0.093032886;4.169098321;6.704437968;6.48207465
0.854927464;0.083655178;4.175313636;0.854927464;0.093024137;4.169156067;6.708363283;6.485869776
0.855427714;0.083648362;4.175379689;0.855427714;0.093013825;4.16920912;6.712288598;6.489664901
0.855927964;0.083642004;4.175447312;0.855927964;0.093002086;4.169262501;6.716213913;6.493460027
0.856428214;0.083634155;4.175514631;0.856428214;0.092990578;4.169316736;6.720139228;6.497255153
0.856928464;0.083629647;4.175584618;0.856928464;0.09297865;4.16937006;6.724064543;6.501050278
0.857428714;0.083622024;4.175652848;0.857428714;0.09297031;4.169425442;6.727989858;6.504845404
0.857928964;0.083614497;4.17572163;0.857928964;0.092959165;4.169480869;6.731915173;6.50864053
0.858429215;0.083605932;4.175790076;0.858429215;0.092951974;4.169540328;6.735840488;6.512435655
0.858929465;0.083602401;4.175863244;0.858929465;0.092938749;4.16959316;6.739765803;6.516230781
0.859429715;0.083597143;4.175937119;0.859429715;0.092928749;4.169649236;6.743691118;6.520025907
0.859929965;0.083589232;4.17600756;0.859929965;0.092917723;4.169706868;6.747616433;6.523821032
0.860430215;0.083582943;4.176082588;0.860430215;0.09290998;4.169767978;6.751541748;6.527616158
0.860930465;0.083572771;4.176152546;0.860930465;0.0928986;4.169825795;6.755467063;6.531411284
0.861430715;0.08356957;4.176229625;0.861430715;0.092885288;4.169882418;6.759392378;6.535206409
0.861930965;0.083562184;4.176305143;0.861930965;0.092874631;4.169941155;6.763317693;6.539001535
0.862431216;0.083551095;4.176376342;0.862431216;0.092864861;4.169999906;6.767243008;6.542796661
0.862931466;0.083546106;4.176455629;0.862931466;0.092853171;4.170059745;6.771168323;6.546591786
0.863431716;0.083539477;4.176534528;0.863431716;0.092843069;4.170120341;6.775093638;6.550386912
0.863931966;0.083528904;4.176607918;0.863931966;0.092832754;4.170180773;6.779018953;6.554182038
0.864432216;0.083523203;4.176686194;0.864432216;0.092822208;4.170241094;6.782944267;6.557977163
0.864932466;0.083517696;4.17676812;0.864932466;0.092810661;4.170303306;6.786869582;6.561772289
0.865432716;0.083510505;4.176847263;0.865432716;0.092801506;4.170364293;6.790794897;6.565567415
0.865932966;0.083502538;4.176927367;0.865932966;0.092793954;4.170431662;6.794720212;6.56936254
0.866433217;0.08349397;4.177005585;0.866433217;0.092780476;4.170492002;6.798645527;6.573157666
0.866933467;0.083487945;4.177088292;0.866933467;0.092770273;4.170557465;6.802570842;6.576952792
0.867433717;0.083480781;4.177170581;0.867433717;0.092760209;4.170621291;6.806496157;6.580747917
0.867933967;0.083473668;4.177254635;0.867933967;0.092750695;4.170686909;6.810421472;6.584543043
0.868434217;0.083465084;4.177341916;0.868434217;0.092738822;4.170751722;6.814346787;6.588338169
0.868934467;0.083456195;4.177425144;0.868934467;0.092730423;4.170819892;6.818272102;6.592133294
0.869434717;0.083451439;4.177513814;0.869434717;0.092720296;4.170887841;6.822197417;6.59592842
0.869934967;0.083441347;4.177601725;0.869934967;0.092711097;4.170954834;6.826122732;6.599723546
0.870435218;0.083435923;4.177690432;0.870435218;0.092700787;4.171023057;6.830048047;6.603518671
0.870935468;0.083427399;4.17777792;0.870935468;0.092687211;4.171090843;6.833973362;6.607313797
0.871435718;0.083419704;4.177869512;0.871435718;0.092674839;4.171157676;6.837898677;6.611108923
0.871935968;0.08340967;4.177959705;0.871935968;0.092666276;4.171229248;6.841823992;6.614904049
0.872436218;0.083404102;4.178050618;0.872436218;0.092654896;4.171299241;6.845749307;6.618699174
0.872936468;0.08339704;4.178146212;0.872936468;0.092644002;4.171370923;6.849674622;6.6224943
0.873436718;0.083389765;4.178241713;0.873436718;0.092632644;4.171444966;6.853599937;6.626289426
0.873936968;0.083379256;4.178333313;0.873936968;0.092623921;4.171518122;6.857525252;6.630084551
0.874437219;0.083374321;4.178431237;0.874437219;0.092612438;4.171592451;6.861450567;6.633879677
0.874937469;0.083365465;4.178528166;0.874937469;0.092602312;4.171667882;6.865375882;6.637674803
0.875437719;0.083358939;4.178626595;0.875437719;0.092594137;4.171744807;6.869301197;6.641469928
0.875937969;0.083348016;4.178723246;0.875937969;0.092582656;4.171819628;6.873226512;6.645265054
0.876438219;0.083339913;4.178823127;0.876438219;0.092571426;4.171896243;6.877151827;6.64906018
0.876938469;0.083329759;4.178923899;0.876938469;0.092558887;4.171972567;6.881077142;6.652855305
0.877438719;0.083325094;4.179029389;0.877438719;0.092550158;4.172053572;6.885002457;6.656650431
0.877938969;0.083315637;4.179131819;0.877938969;0.092540377;4.172135168;6.888927772;6.660445557
0.87843922;0.083307101;4.179237335;0.87843922;0.092527355;4.172212437;6.892853087;6.664240682
0.87893947;0.083297722;4.179342892;0.87893947;0.092518167;4.172297251;6.896778402;6.668035808
0.87943972;0.083290589;4.17945258;0.87943972;0.092506464;4.172376967;6.900703717;6.671830934
0.87993997;0.083283686;4.179564607;0.87993997;0.092496047;4.172460723;6.904629032;6.675626059
0.88044022;0.083275152;4.179675124;0.88044022;0.092483818;4.172545386;6.908554347;6.679421185
0.88094047;0.083264572;4.1797808;0.88094047;0.092472621;4.172629233;6.912479661;6.683216311
0.88144072;0.083255796;4.179894978;0.88144072;0.092461853;4.17271688;6.916404976;6.687011436
0.88194097;0.083247047;4.180007145;0.88194097;0.092451224;4.172804831;6.920330291;6.690806562
0.882441221;0.083238241;4.180123366;0.882441221;0.092441126;4.172894528;6.924255606;6.694601688
0.882941471;0.083229355;4.180241302;0.882941471;0.092430413;4.172985105;6.928180921;6.698396813
0.883441721;0.083220206;4.180356376;0.883441721;0.09242009;4.173078603;6.932106236;6.702191939
0.883941971;0.083214186;4.180480469;0.883941971;0.092411313;4.173171094;6.936031551;6.705987065
0.884442221;0.083206213;4.180602952;0.884442221;0.092396596;4.173260093;6.939956866;6.70978219
0.884942471;0.083196059;4.180724222;0.884942471;0.092389178;4.173358374;6.943882181;6.713577316
0.885442721;0.08318755;4.180848512;0.885442721;0.092376079;4.173451414;6.947807496;6.717372442
0.885942971;0.083179716;4.180974369;0.885942971;0.092367237;4.173549853;6.951732811;6.721167567
0.886443222;0.083170959;4.181101959;0.886443222;0.092353685;4.1736444;6.955658126;6.724962693
0.886943472;0.083164264;4.181233145;0.886943472;0.092342527;4.173743871;6.959583441;6.728757819
0.887443722;0.083153022;4.18136074;0.887443722;0.092333757;4.173845675;6.963508756;6.732552944
0.887943972;0.083144889;4.181493815;0.887943972;0.092321169;4.173946345;6.967434071;6.73634807
0.888444222;0.083136973;4.181627639;0.888444222;0.092311457;4.17405075;6.971359386;6.740143196
0.888944472;0.083127904;4.181763811;0.888944472;0.092301359;4.174154749;6.975284701;6.743938321
0.889444722;0.08311922;4.181901434;0.889444722;0.092288422;4.174259212;6.979210016;6.747733447
0.889944972;0.083104914;4.182035325;0.889944972;0.09227786;4.174365521;6.983135331;6.751528573
0.890445223;0.083097226;4.182179961;0.890445223;0.092264112;4.174471577;6.987060646;6.755323698
0.890945473;0.083089617;4.18232362;0.890945473;0.092253764;4.174583111;6.990985961;6.759118824
0.891445723;0.083076839;4.182464399;0.891445723;0.092240401;4.174694325;6.994911276;6.76291395
0.891945973;0.083065444;4.182611278;0.891945973;0.092229404;4.174809939;6.998836591;6.766709075
0.892446223;0.083059451;4.182759889;0.892446223;0.092217723;4.174922807;7.002761906;6.770504201
0.892946473;0.083047621;4.182909702;0.892946473;0.092205522;4.175039035;7.006687221;6.774299327
0.893446723;0.083038668;4.183062032;0.893446723;0.092193942;4.175157263;7.010612536;6.778094452
0.893946973;0.083030567;4.183217328;0.893946973;0.092181995;4.175276028;7.014537851;6.781889578
0.894447224;0.083017796;4.183372151;0.894447224;0.092173168;4.175399873;7.018463166;6.785684704
0.894947474;0.083010475;4.183531494;0.894947474;0.092159049;4.175518489;7.022388481;6.789479829
0.895447724;0.08299935;4.183691736;0.895447724;0.092146637;4.17564151;7.026313796;6.793274955
0.895947974;0.082989096;4.183854895;0.895947974;0.09213693;4.175769147;7.030239111;6.797070081
0.896448224;0.082981699;4.184020562;0.896448224;0.092128474;4.175897857;7.034164426;6.800865206
0.896948474;0.082970278;4.184187559;0.896948474;0.09211642;4.176027405;7.038089741;6.804660332
0.897448724;0.082960449;4.184356911;0.897448724;0.092102837;4.176157816;7.042015055;6.808455458
0.897948974;0.082947434;4.184524839;0.897948974;0.092092197;4.176292988;7.04594037;6.812250584
0.898449225;0.082939413;4.184701698;0.898449225;0.092079742;4.176427338;7.049865685;6.816045709
0.898949475;0.082927803;4.18487765;0.898949475;0.092069018;4.176565992;7.053791;6.819840835
0.899449725;0.082920587;4.185058245;0.899449725;0.092056707;4.176704197;7.057716315;6.823635961
0.899949975;0.08290687;4.185238244;0.899949975;0.092046043;4.176848152;7.06164163;6.827431086
0.900450225;0.082893684;4.185420701;0.900450225;0.09203409;4.17699098;7.065566945;6.831226212
0.900950475;0.082883876;4.185607837;0.900950475;0.092019437;4.177133908;7.06949226;6.835021338
0.901450725;0.082873752;4.185798569;0.901450725;0.092010581;4.177285026;7.073417575;6.838816463
0.901950975;0.082866712;4.185992718;0.901950975;0.091995282;4.177431298;7.07734289;6.842611589
0.902451226;0.082853812;4.186185036;0.902451226;0.091983173;4.177581719;7.081268205;6.846406715
0.902951476;0.08284179;4.186381587;0.902951476;0.091970757;4.177736196;7.08519352;6.85020184
0.903451726;0.082831518;4.186581215;0.903451726;0.091960369;4.177894522;7.089118835;6.853996966
0.903951976;0.082821195;4.186785293;0.903951976;0.09194832;4.178054205;7.09304415;6.857792092
0.904452226;0.082807083;4.186989011;0.904452226;0.091937503;4.178215801;7.096969465;6.861587217
0.904952476;0.082797726;4.187200222;0.904952476;0.091922995;4.178375641;7.10089478;6.865382343
